Date;Area;Day-ahead Price (EUR/MWh)
12/08/2025 19:00:00 - 12/08/2025 19:15:00;BZN|FR;140.81
12/08/2025 19:15:00 - 12/08/2025 19:30:00;BZN|FR;140.81
12/08/2025 19:30:00 - 12/08/2025 19:45:00;BZN|FR;140.81
12/08/2025 19:45:00 - 12/08/2025 20:00:00;BZN|FR;140.81
12/08/2025 20:00:00 - 12/08/2025 20:15:00;BZN|FR;118.41
12/08/2025 20:15:00 - 12/08/2025 20:30:00;BZN|FR;118.41
12/08/2025 20:30:00 - 12/08/2025 20:45:00;BZN|FR;118.41
12/08/2025 20:45:00 - 12/08/2025 21:00:00;BZN|FR;118.41
12/08/2025 21:00:00 - 12/08/2025 21:15:00;BZN|FR;118.41
12/08/2025 21:15:00 - 12/08/2025 21:30:00;BZN|FR;118.41
12/08/2025 21:30:00 - 12/08/2025 21:45:00;BZN|FR;118.41
12/08/2025 21:45:00 - 12/08/2025 22:00:00;BZN|FR;118.41
12/08/2025 22:00:00 - 12/08/2025 22:15:00;BZN|FR;98.18
12/08/2025 22:15:00 - 12/08/2025 22:30:00;BZN|FR;98.18
12/08/2025 22:30:00 - 12/08/2025 22:45:00;BZN|FR;98.18
12/08/2025 22:45:00 - 12/08/2025 23:00:00;BZN|FR;98.18
12/08/2025 23:00:00 - 12/08/2025 23:15:00;BZN|FR;90.00
12/08/2025 23:15:00 - 12/08/2025 23:30:00;BZN|FR;90.00
12/08/2025 23:30:00 - 12/08/2025 23:45:00;BZN|FR;90.00
12/08/2025 23:45:00 - 13/08/2025 00:00:00;BZN|FR;90.00
13/08/2025 00:00:00 - 13/08/2025 00:15:00;BZN|FR;86.89
13/08/2025 00:15:00 - 13/08/2025 00:30:00;BZN|FR;86.89
13/08/2025 00:30:00 - 13/08/2025 00:45:00;BZN|FR;86.89
13/08/2025 00:45:00 - 13/08/2025 01:00:00;BZN|FR;86.89
13/08/2025 01:00:00 - 13/08/2025 01:15:00;BZN|FR;84.71
13/08/2025 01:15:00 - 13/08/2025 01:30:00;BZN|FR;84.71
13/08/2025 01:30:00 - 13/08/2025 01:45:00;BZN|FR;84.71
13/08/2025 01:45:00 - 13/08/2025 02:00:00;BZN|FR;84.71
13/08/2025 02:00:00 - 13/08/2025 02:15:00;BZN|FR;87.07
13/08/2025 02:15:00 - 13/08/2025 02:30:00;BZN|FR;87.07
13/08/2025 02:30:00 - 13/08/2025 02:45:00;BZN|FR;87.07
13/08/2025 02:45:00 - 13/08/2025 03:00:00;BZN|FR;87.07
13/08/2025 03:00:00 - 13/08/2025 03:15:00;BZN|FR;92.76
13/08/2025 03:15:00 - 13/08/2025 03:30:00;BZN|FR;92.76
13/08/2025 03:30:00 - 13/08/2025 03:45:00;BZN|FR;92.76
13/08/2025 03:45:00 - 13/08/2025 04:00:00;BZN|FR;92.76
13/08/2025 04:00:00 - 13/08/2025 04:15:00;BZN|FR;105.00
13/08/2025 04:15:00 - 13/08/2025 04:30:00;BZN|FR;105.00
13/08/2025 04:30:00 - 13/08/2025 04:45:00;BZN|FR;105.00
13/08/2025 04:45:00 - 13/08/2025 05:00:00;BZN|FR;105.00
13/08/2025 05:00:00 - 13/08/2025 05:15:00;BZN|FR;103.24
13/08/2025 05:15:00 - 13/08/2025 05:30:00;BZN|FR;103.24
13/08/2025 05:30:00 - 13/08/2025 05:45:00;BZN|FR;103.24
13/08/2025 05:45:00 - 13/08/2025 06:00:00;BZN|FR;103.24
13/08/2025 06:00:00 - 13/08/2025 06:15:00;BZN|FR;105.79
13/08/2025 06:15:00 - 13/08/2025 06:30:00;BZN|FR;105.79
13/08/2025 06:30:00 - 13/08/2025 06:45:00;BZN|FR;105.79
13/08/2025 06:45:00 - 13/08/2025 07:00:00;BZN|FR;105.79
13/08/2025 07:00:00 - 13/08/2025 07:15:00;BZN|FR;94.10
13/08/2025 07:15:00 - 13/08/2025 07:30:00;BZN|FR;94.10
13/08/2025 07:30:00 - 13/08/2025 07:45:00;BZN|FR;94.10
13/08/2025 07:45:00 - 13/08/2025 08:00:00;BZN|FR;94.10
13/08/2025 08:00:00 - 13/08/2025 08:15:00;BZN|FR;90.00
13/08/2025 08:15:00 - 13/08/2025 08:30:00;BZN|FR;90.00
13/08/2025 08:30:00 - 13/08/2025 08:45:00;BZN|FR;90.00
13/08/2025 08:45:00 - 13/08/2025 09:00:00;BZN|FR;90.00
13/08/2025 09:00:00 - 13/08/2025 09:15:00;BZN|FR;71.00
13/08/2025 09:15:00 - 13/08/2025 09:30:00;BZN|FR;71.00
13/08/2025 09:30:00 - 13/08/2025 09:45:00;BZN|FR;71.00
13/08/2025 09:45:00 - 13/08/2025 10:00:00;BZN|FR;71.00
13/08/2025 10:00:00 - 13/08/2025 10:15:00;BZN|FR;63.48
13/08/2025 10:15:00 - 13/08/2025 10:30:00;BZN|FR;63.48
13/08/2025 10:30:00 - 13/08/2025 10:45:00;BZN|FR;63.48
13/08/2025 10:45:00 - 13/08/2025 11:00:00;BZN|FR;63.48
13/08/2025 11:00:00 - 13/08/2025 11:15:00;BZN|FR;47.01
13/08/2025 11:15:00 - 13/08/2025 11:30:00;BZN|FR;47.01
13/08/2025 11:30:00 - 13/08/2025 11:45:00;BZN|FR;47.01
13/08/2025 11:45:00 - 13/08/2025 12:00:00;BZN|FR;47.01
13/08/2025 12:00:00 - 13/08/2025 12:15:00;BZN|FR;42.99
13/08/2025 12:15:00 - 13/08/2025 12:30:00;BZN|FR;42.99
13/08/2025 12:30:00 - 13/08/2025 12:45:00;BZN|FR;42.99
13/08/2025 12:45:00 - 13/08/2025 13:00:00;BZN|FR;42.99
13/08/2025 13:00:00 - 13/08/2025 13:15:00;BZN|FR;70.90
13/08/2025 13:15:00 - 13/08/2025 13:30:00;BZN|FR;70.90
13/08/2025 13:30:00 - 13/08/2025 13:45:00;BZN|FR;70.90
13/08/2025 13:45:00 - 13/08/2025 14:00:00;BZN|FR;70.90
13/08/2025 14:00:00 - 13/08/2025 14:15:00;BZN|FR;84.30
13/08/2025 14:15:00 - 13/08/2025 14:30:00;BZN|FR;84.30
13/08/2025 14:30:00 - 13/08/2025 14:45:00;BZN|FR;84.30
13/08/2025 14:45:00 - 13/08/2025 15:00:00;BZN|FR;84.30
13/08/2025 15:00:00 - 13/08/2025 15:15:00;BZN|FR;96.64
13/08/2025 15:15:00 - 13/08/2025 15:30:00;BZN|FR;96.64
13/08/2025 15:30:00 - 13/08/2025 15:45:00;BZN|FR;96.64
13/08/2025 15:45:00 - 13/08/2025 16:00:00;BZN|FR;96.64
13/08/2025 16:00:00 - 13/08/2025 16:15:00;BZN|FR;115.78
13/08/2025 16:15:00 - 13/08/2025 16:30:00;BZN|FR;115.78
13/08/2025 16:30:00 - 13/08/2025 16:45:00;BZN|FR;115.78
13/08/2025 16:45:00 - 13/08/2025 17:00:00;BZN|FR;115.78
13/08/2025 17:00:00 - 13/08/2025 17:15:00;BZN|FR;150.09
13/08/2025 17:15:00 - 13/08/2025 17:30:00;BZN|FR;150.09
13/08/2025 17:30:00 - 13/08/2025 17:45:00;BZN|FR;150.09
13/08/2025 17:45:00 - 13/08/2025 18:00:00;BZN|FR;150.09
13/08/2025 18:00:00 - 13/08/2025 18:15:00;BZN|FR;155.10
13/08/2025 18:15:00 - 13/08/2025 18:30:00;BZN|FR;155.10
13/08/2025 18:30:00 - 13/08/2025 18:45:00;BZN|FR;155.10
13/08/2025 18:45:00 - 13/08/2025 19:00:00;BZN|FR;155.10
13/08/2025 19:00:00 - 13/08/2025 19:15:00;BZN|FR;153.00
13/08/2025 19:15:00 - 13/08/2025 19:30:00;BZN|FR;153.00
13/08/2025 19:30:00 - 13/08/2025 19:45:00;BZN|FR;153.00
13/08/2025 19:45:00 - 13/08/2025 20:00:00;BZN|FR;153.00
13/08/2025 20:00:00 - 13/08/2025 20:15:00;BZN|FR;123.21
13/08/2025 20:15:00 - 13/08/2025 20:30:00;BZN|FR;123.21
13/08/2025 20:30:00 - 13/08/2025 20:45:00;BZN|FR;123.21
13/08/2025 20:45:00 - 13/08/2025 21:00:00;BZN|FR;123.21
13/08/2025 21:00:00 - 13/08/2025 21:15:00;BZN|FR;123.21
13/08/2025 21:15:00 - 13/08/2025 21:30:00;BZN|FR;123.21
13/08/2025 21:30:00 - 13/08/2025 21:45:00;BZN|FR;123.21
13/08/2025 21:45:00 - 13/08/2025 22:00:00;BZN|FR;123.21
13/08/2025 22:00:00 - 13/08/2025 22:15:00;BZN|FR;98.10
13/08/2025 22:15:00 - 13/08/2025 22:30:00;BZN|FR;98.10
13/08/2025 22:30:00 - 13/08/2025 22:45:00;BZN|FR;98.10
13/08/2025 22:45:00 - 13/08/2025 23:00:00;BZN|FR;98.10
13/08/2025 23:00:00 - 13/08/2025 23:15:00;BZN|FR;92.00
13/08/2025 23:15:00 - 13/08/2025 23:30:00;BZN|FR;92.00
13/08/2025 23:30:00 - 13/08/2025 23:45:00;BZN|FR;92.00
13/08/2025 23:45:00 - 14/08/2025 00:00:00;BZN|FR;92.00
14/08/2025 00:00:00 - 14/08/2025 00:15:00;BZN|FR;88.45
14/08/2025 00:15:00 - 14/08/2025 00:30:00;BZN|FR;88.45
14/08/2025 00:30:00 - 14/08/2025 00:45:00;BZN|FR;88.45
14/08/2025 00:45:00 - 14/08/2025 01:00:00;BZN|FR;88.45
14/08/2025 01:00:00 - 14/08/2025 01:15:00;BZN|FR;81.83
14/08/2025 01:15:00 - 14/08/2025 01:30:00;BZN|FR;81.83
14/08/2025 01:30:00 - 14/08/2025 01:45:00;BZN|FR;81.83
14/08/2025 01:45:00 - 14/08/2025 02:00:00;BZN|FR;81.83
14/08/2025 02:00:00 - 14/08/2025 02:15:00;BZN|FR;82.71
14/08/2025 02:15:00 - 14/08/2025 02:30:00;BZN|FR;82.71
14/08/2025 02:30:00 - 14/08/2025 02:45:00;BZN|FR;82.71
14/08/2025 02:45:00 - 14/08/2025 03:00:00;BZN|FR;82.71
14/08/2025 03:00:00 - 14/08/2025 03:15:00;BZN|FR;79.59
14/08/2025 03:15:00 - 14/08/2025 03:30:00;BZN|FR;79.59
14/08/2025 03:30:00 - 14/08/2025 03:45:00;BZN|FR;79.59
14/08/2025 03:45:00 - 14/08/2025 04:00:00;BZN|FR;79.59
14/08/2025 04:00:00 - 14/08/2025 04:15:00;BZN|FR;84.89
14/08/2025 04:15:00 - 14/08/2025 04:30:00;BZN|FR;84.89
14/08/2025 04:30:00 - 14/08/2025 04:45:00;BZN|FR;84.89
14/08/2025 04:45:00 - 14/08/2025 05:00:00;BZN|FR;84.89
14/08/2025 05:00:00 - 14/08/2025 05:15:00;BZN|FR;103.11
14/08/2025 05:15:00 - 14/08/2025 05:30:00;BZN|FR;103.11
14/08/2025 05:30:00 - 14/08/2025 05:45:00;BZN|FR;103.11
14/08/2025 05:45:00 - 14/08/2025 06:00:00;BZN|FR;103.11
14/08/2025 06:00:00 - 14/08/2025 06:15:00;BZN|FR;99.31
14/08/2025 06:15:00 - 14/08/2025 06:30:00;BZN|FR;99.31
14/08/2025 06:30:00 - 14/08/2025 06:45:00;BZN|FR;99.31
14/08/2025 06:45:00 - 14/08/2025 07:00:00;BZN|FR;99.31
14/08/2025 07:00:00 - 14/08/2025 07:15:00;BZN|FR;90.92
14/08/2025 07:15:00 - 14/08/2025 07:30:00;BZN|FR;90.92
14/08/2025 07:30:00 - 14/08/2025 07:45:00;BZN|FR;90.92
14/08/2025 07:45:00 - 14/08/2025 08:00:00;BZN|FR;90.92
14/08/2025 08:00:00 - 14/08/2025 08:15:00;BZN|FR;76.66
14/08/2025 08:15:00 - 14/08/2025 08:30:00;BZN|FR;76.66
14/08/2025 08:30:00 - 14/08/2025 08:45:00;BZN|FR;76.66
14/08/2025 08:45:00 - 14/08/2025 09:00:00;BZN|FR;76.66
14/08/2025 09:00:00 - 14/08/2025 09:15:00;BZN|FR;67.40
14/08/2025 09:15:00 - 14/08/2025 09:30:00;BZN|FR;67.40
14/08/2025 09:30:00 - 14/08/2025 09:45:00;BZN|FR;67.40
14/08/2025 09:45:00 - 14/08/2025 10:00:00;BZN|FR;67.40
14/08/2025 10:00:00 - 14/08/2025 10:15:00;BZN|FR;54.01
14/08/2025 10:15:00 - 14/08/2025 10:30:00;BZN|FR;54.01
14/08/2025 10:30:00 - 14/08/2025 10:45:00;BZN|FR;54.01
14/08/2025 10:45:00 - 14/08/2025 11:00:00;BZN|FR;54.01
14/08/2025 11:00:00 - 14/08/2025 11:15:00;BZN|FR;40.91
14/08/2025 11:15:00 - 14/08/2025 11:30:00;BZN|FR;40.91
14/08/2025 11:30:00 - 14/08/2025 11:45:00;BZN|FR;40.91
14/08/2025 11:45:00 - 14/08/2025 12:00:00;BZN|FR;40.91
14/08/2025 12:00:00 - 14/08/2025 12:15:00;BZN|FR;54.90
14/08/2025 12:15:00 - 14/08/2025 12:30:00;BZN|FR;54.90
14/08/2025 12:30:00 - 14/08/2025 12:45:00;BZN|FR;54.90
14/08/2025 12:45:00 - 14/08/2025 13:00:00;BZN|FR;54.90
14/08/2025 13:00:00 - 14/08/2025 13:15:00;BZN|FR;69.43
14/08/2025 13:15:00 - 14/08/2025 13:30:00;BZN|FR;69.43
14/08/2025 13:30:00 - 14/08/2025 13:45:00;BZN|FR;69.43
14/08/2025 13:45:00 - 14/08/2025 14:00:00;BZN|FR;69.43
14/08/2025 14:00:00 - 14/08/2025 14:15:00;BZN|FR;78.99
14/08/2025 14:15:00 - 14/08/2025 14:30:00;BZN|FR;78.99
14/08/2025 14:30:00 - 14/08/2025 14:45:00;BZN|FR;78.99
14/08/2025 14:45:00 - 14/08/2025 15:00:00;BZN|FR;78.99
14/08/2025 15:00:00 - 14/08/2025 15:15:00;BZN|FR;84.63
14/08/2025 15:15:00 - 14/08/2025 15:30:00;BZN|FR;84.63
14/08/2025 15:30:00 - 14/08/2025 15:45:00;BZN|FR;84.63
14/08/2025 15:45:00 - 14/08/2025 16:00:00;BZN|FR;84.63
14/08/2025 16:00:00 - 14/08/2025 16:15:00;BZN|FR;102.00
14/08/2025 16:15:00 - 14/08/2025 16:30:00;BZN|FR;102.00
14/08/2025 16:30:00 - 14/08/2025 16:45:00;BZN|FR;102.00
14/08/2025 16:45:00 - 14/08/2025 17:00:00;BZN|FR;102.00
14/08/2025 17:00:00 - 14/08/2025 17:15:00;BZN|FR;115.78
14/08/2025 17:15:00 - 14/08/2025 17:30:00;BZN|FR;115.78
14/08/2025 17:30:00 - 14/08/2025 17:45:00;BZN|FR;115.78
14/08/2025 17:45:00 - 14/08/2025 18:00:00;BZN|FR;115.78
14/08/2025 18:00:00 - 14/08/2025 18:15:00;BZN|FR;137.99
14/08/2025 18:15:00 - 14/08/2025 18:30:00;BZN|FR;137.99
14/08/2025 18:30:00 - 14/08/2025 18:45:00;BZN|FR;137.99
14/08/2025 18:45:00 - 14/08/2025 19:00:00;BZN|FR;137.99
14/08/2025 19:00:00 - 14/08/2025 19:15:00;BZN|FR;142.01
14/08/2025 19:15:00 - 14/08/2025 19:30:00;BZN|FR;142.01
14/08/2025 19:30:00 - 14/08/2025 19:45:00;BZN|FR;142.01
14/08/2025 19:45:00 - 14/08/2025 20:00:00;BZN|FR;142.01
14/08/2025 20:00:00 - 14/08/2025 20:15:00;BZN|FR;120.75
14/08/2025 20:15:00 - 14/08/2025 20:30:00;BZN|FR;120.75
14/08/2025 20:30:00 - 14/08/2025 20:45:00;BZN|FR;120.75
14/08/2025 20:45:00 - 14/08/2025 21:00:00;BZN|FR;120.75
14/08/2025 21:00:00 - 14/08/2025 21:15:00;BZN|FR;120.75
14/08/2025 21:15:00 - 14/08/2025 21:30:00;BZN|FR;120.75
14/08/2025 21:30:00 - 14/08/2025 21:45:00;BZN|FR;120.75
14/08/2025 21:45:00 - 14/08/2025 22:00:00;BZN|FR;120.75
14/08/2025 22:00:00 - 14/08/2025 22:15:00;BZN|FR;90.52
14/08/2025 22:15:00 - 14/08/2025 22:30:00;BZN|FR;90.52
14/08/2025 22:30:00 - 14/08/2025 22:45:00;BZN|FR;90.52
14/08/2025 22:45:00 - 14/08/2025 23:00:00;BZN|FR;90.52
14/08/2025 23:00:00 - 14/08/2025 23:15:00;BZN|FR;83.53
14/08/2025 23:15:00 - 14/08/2025 23:30:00;BZN|FR;83.53
14/08/2025 23:30:00 - 14/08/2025 23:45:00;BZN|FR;83.53
14/08/2025 23:45:00 - 15/08/2025 00:00:00;BZN|FR;83.53
15/08/2025 00:00:00 - 15/08/2025 00:15:00;BZN|FR;79.41
15/08/2025 00:15:00 - 15/08/2025 00:30:00;BZN|FR;79.41
15/08/2025 00:30:00 - 15/08/2025 00:45:00;BZN|FR;79.41
15/08/2025 00:45:00 - 15/08/2025 01:00:00;BZN|FR;79.41
15/08/2025 01:00:00 - 15/08/2025 01:15:00;BZN|FR;68.47
15/08/2025 01:15:00 - 15/08/2025 01:30:00;BZN|FR;68.47
15/08/2025 01:30:00 - 15/08/2025 01:45:00;BZN|FR;68.47
15/08/2025 01:45:00 - 15/08/2025 02:00:00;BZN|FR;68.47
15/08/2025 02:00:00 - 15/08/2025 02:15:00;BZN|FR;76.09
15/08/2025 02:15:00 - 15/08/2025 02:30:00;BZN|FR;76.09
15/08/2025 02:30:00 - 15/08/2025 02:45:00;BZN|FR;76.09
15/08/2025 02:45:00 - 15/08/2025 03:00:00;BZN|FR;76.09
15/08/2025 03:00:00 - 15/08/2025 03:15:00;BZN|FR;65.65
15/08/2025 03:15:00 - 15/08/2025 03:30:00;BZN|FR;65.65
15/08/2025 03:30:00 - 15/08/2025 03:45:00;BZN|FR;65.65
15/08/2025 03:45:00 - 15/08/2025 04:00:00;BZN|FR;65.65
15/08/2025 04:00:00 - 15/08/2025 04:15:00;BZN|FR;73.46
15/08/2025 04:15:00 - 15/08/2025 04:30:00;BZN|FR;73.46
15/08/2025 04:30:00 - 15/08/2025 04:45:00;BZN|FR;73.46
15/08/2025 04:45:00 - 15/08/2025 05:00:00;BZN|FR;73.46
15/08/2025 05:00:00 - 15/08/2025 05:15:00;BZN|FR;79.99
15/08/2025 05:15:00 - 15/08/2025 05:30:00;BZN|FR;79.99
15/08/2025 05:30:00 - 15/08/2025 05:45:00;BZN|FR;79.99
15/08/2025 05:45:00 - 15/08/2025 06:00:00;BZN|FR;79.99
15/08/2025 06:00:00 - 15/08/2025 06:15:00;BZN|FR;71.89
15/08/2025 06:15:00 - 15/08/2025 06:30:00;BZN|FR;71.89
15/08/2025 06:30:00 - 15/08/2025 06:45:00;BZN|FR;71.89
15/08/2025 06:45:00 - 15/08/2025 07:00:00;BZN|FR;71.89
15/08/2025 07:00:00 - 15/08/2025 07:15:00;BZN|FR;43.97
15/08/2025 07:15:00 - 15/08/2025 07:30:00;BZN|FR;43.97
15/08/2025 07:30:00 - 15/08/2025 07:45:00;BZN|FR;43.97
15/08/2025 07:45:00 - 15/08/2025 08:00:00;BZN|FR;43.97
15/08/2025 08:00:00 - 15/08/2025 08:15:00;BZN|FR;25.00
15/08/2025 08:15:00 - 15/08/2025 08:30:00;BZN|FR;25.00
15/08/2025 08:30:00 - 15/08/2025 08:45:00;BZN|FR;25.00
15/08/2025 08:45:00 - 15/08/2025 09:00:00;BZN|FR;25.00
15/08/2025 09:00:00 - 15/08/2025 09:15:00;BZN|FR;3.00
15/08/2025 09:15:00 - 15/08/2025 09:30:00;BZN|FR;3.00
15/08/2025 09:30:00 - 15/08/2025 09:45:00;BZN|FR;3.00
15/08/2025 09:45:00 - 15/08/2025 10:00:00;BZN|FR;3.00
15/08/2025 10:00:00 - 15/08/2025 10:15:00;BZN|FR;0.08
15/08/2025 10:15:00 - 15/08/2025 10:30:00;BZN|FR;0.08
15/08/2025 10:30:00 - 15/08/2025 10:45:00;BZN|FR;0.08
15/08/2025 10:45:00 - 15/08/2025 11:00:00;BZN|FR;0.08
15/08/2025 11:00:00 - 15/08/2025 11:15:00;BZN|FR;0.00
15/08/2025 11:15:00 - 15/08/2025 11:30:00;BZN|FR;0.00
15/08/2025 11:30:00 - 15/08/2025 11:45:00;BZN|FR;0.00
15/08/2025 11:45:00 - 15/08/2025 12:00:00;BZN|FR;0.00
15/08/2025 12:00:00 - 15/08/2025 12:15:00;BZN|FR;0.00
15/08/2025 12:15:00 - 15/08/2025 12:30:00;BZN|FR;0.00
15/08/2025 12:30:00 - 15/08/2025 12:45:00;BZN|FR;0.00
15/08/2025 12:45:00 - 15/08/2025 13:00:00;BZN|FR;0.00
15/08/2025 13:00:00 - 15/08/2025 13:15:00;BZN|FR;1.72
15/08/2025 13:15:00 - 15/08/2025 13:30:00;BZN|FR;1.72
15/08/2025 13:30:00 - 15/08/2025 13:45:00;BZN|FR;1.72
15/08/2025 13:45:00 - 15/08/2025 14:00:00;BZN|FR;1.72
15/08/2025 14:00:00 - 15/08/2025 14:15:00;BZN|FR;23.53
15/08/2025 14:15:00 - 15/08/2025 14:30:00;BZN|FR;23.53
15/08/2025 14:30:00 - 15/08/2025 14:45:00;BZN|FR;23.53
15/08/2025 14:45:00 - 15/08/2025 15:00:00;BZN|FR;23.53
15/08/2025 15:00:00 - 15/08/2025 15:15:00;BZN|FR;33.23
15/08/2025 15:15:00 - 15/08/2025 15:30:00;BZN|FR;33.23
15/08/2025 15:30:00 - 15/08/2025 15:45:00;BZN|FR;33.23
15/08/2025 15:45:00 - 15/08/2025 16:00:00;BZN|FR;33.23
15/08/2025 16:00:00 - 15/08/2025 16:15:00;BZN|FR;61.12
15/08/2025 16:15:00 - 15/08/2025 16:30:00;BZN|FR;61.12
15/08/2025 16:30:00 - 15/08/2025 16:45:00;BZN|FR;61.12
15/08/2025 16:45:00 - 15/08/2025 17:00:00;BZN|FR;61.12
15/08/2025 17:00:00 - 15/08/2025 17:15:00;BZN|FR;100.82
15/08/2025 17:15:00 - 15/08/2025 17:30:00;BZN|FR;100.82
15/08/2025 17:30:00 - 15/08/2025 17:45:00;BZN|FR;100.82
15/08/2025 17:45:00 - 15/08/2025 18:00:00;BZN|FR;100.82
15/08/2025 18:00:00 - 15/08/2025 18:15:00;BZN|FR;111.39
15/08/2025 18:15:00 - 15/08/2025 18:30:00;BZN|FR;111.39
15/08/2025 18:30:00 - 15/08/2025 18:45:00;BZN|FR;111.39
15/08/2025 18:45:00 - 15/08/2025 19:00:00;BZN|FR;111.39
15/08/2025 19:00:00 - 15/08/2025 19:15:00;BZN|FR;102.00
15/08/2025 19:15:00 - 15/08/2025 19:30:00;BZN|FR;102.00
15/08/2025 19:30:00 - 15/08/2025 19:45:00;BZN|FR;102.00
15/08/2025 19:45:00 - 15/08/2025 20:00:00;BZN|FR;102.00
15/08/2025 20:00:00 - 15/08/2025 20:15:00;BZN|FR;102.89
15/08/2025 20:15:00 - 15/08/2025 20:30:00;BZN|FR;102.89
15/08/2025 20:30:00 - 15/08/2025 20:45:00;BZN|FR;102.89
15/08/2025 20:45:00 - 15/08/2025 21:00:00;BZN|FR;102.89
15/08/2025 21:00:00 - 15/08/2025 21:15:00;BZN|FR;102.89
15/08/2025 21:15:00 - 15/08/2025 21:30:00;BZN|FR;102.89
15/08/2025 21:30:00 - 15/08/2025 21:45:00;BZN|FR;102.89
15/08/2025 21:45:00 - 15/08/2025 22:00:00;BZN|FR;102.89
15/08/2025 22:00:00 - 15/08/2025 22:15:00;BZN|FR;76.71
15/08/2025 22:15:00 - 15/08/2025 22:30:00;BZN|FR;76.71
15/08/2025 22:30:00 - 15/08/2025 22:45:00;BZN|FR;76.71
15/08/2025 22:45:00 - 15/08/2025 23:00:00;BZN|FR;76.71
15/08/2025 23:00:00 - 15/08/2025 23:15:00;BZN|FR;74.77
15/08/2025 23:15:00 - 15/08/2025 23:30:00;BZN|FR;74.77
15/08/2025 23:30:00 - 15/08/2025 23:45:00;BZN|FR;74.77
15/08/2025 23:45:00 - 16/08/2025 00:00:00;BZN|FR;74.77
16/08/2025 00:00:00 - 16/08/2025 00:15:00;BZN|FR;69.38
16/08/2025 00:15:00 - 16/08/2025 00:30:00;BZN|FR;69.38
16/08/2025 00:30:00 - 16/08/2025 00:45:00;BZN|FR;69.38
16/08/2025 00:45:00 - 16/08/2025 01:00:00;BZN|FR;69.38
16/08/2025 01:00:00 - 16/08/2025 01:15:00;BZN|FR;51.61
16/08/2025 01:15:00 - 16/08/2025 01:30:00;BZN|FR;51.61
16/08/2025 01:30:00 - 16/08/2025 01:45:00;BZN|FR;51.61
16/08/2025 01:45:00 - 16/08/2025 02:00:00;BZN|FR;51.61
16/08/2025 02:00:00 - 16/08/2025 02:15:00;BZN|FR;44.57
16/08/2025 02:15:00 - 16/08/2025 02:30:00;BZN|FR;44.57
16/08/2025 02:30:00 - 16/08/2025 02:45:00;BZN|FR;44.57
16/08/2025 02:45:00 - 16/08/2025 03:00:00;BZN|FR;44.57
16/08/2025 03:00:00 - 16/08/2025 03:15:00;BZN|FR;45.13
16/08/2025 03:15:00 - 16/08/2025 03:30:00;BZN|FR;45.13
16/08/2025 03:30:00 - 16/08/2025 03:45:00;BZN|FR;45.13
16/08/2025 03:45:00 - 16/08/2025 04:00:00;BZN|FR;45.13
16/08/2025 04:00:00 - 16/08/2025 04:15:00;BZN|FR;38.97
16/08/2025 04:15:00 - 16/08/2025 04:30:00;BZN|FR;38.97
16/08/2025 04:30:00 - 16/08/2025 04:45:00;BZN|FR;38.97
16/08/2025 04:45:00 - 16/08/2025 05:00:00;BZN|FR;38.97
16/08/2025 05:00:00 - 16/08/2025 05:15:00;BZN|FR;48.95
16/08/2025 05:15:00 - 16/08/2025 05:30:00;BZN|FR;48.95
16/08/2025 05:30:00 - 16/08/2025 05:45:00;BZN|FR;48.95
16/08/2025 05:45:00 - 16/08/2025 06:00:00;BZN|FR;48.95
16/08/2025 06:00:00 - 16/08/2025 06:15:00;BZN|FR;54.80
16/08/2025 06:15:00 - 16/08/2025 06:30:00;BZN|FR;54.80
16/08/2025 06:30:00 - 16/08/2025 06:45:00;BZN|FR;54.80
16/08/2025 06:45:00 - 16/08/2025 07:00:00;BZN|FR;54.80
16/08/2025 07:00:00 - 16/08/2025 07:15:00;BZN|FR;60.93
16/08/2025 07:15:00 - 16/08/2025 07:30:00;BZN|FR;60.93
16/08/2025 07:30:00 - 16/08/2025 07:45:00;BZN|FR;60.93
16/08/2025 07:45:00 - 16/08/2025 08:00:00;BZN|FR;60.93
16/08/2025 08:00:00 - 16/08/2025 08:15:00;BZN|FR;26.28
16/08/2025 08:15:00 - 16/08/2025 08:30:00;BZN|FR;26.28
16/08/2025 08:30:00 - 16/08/2025 08:45:00;BZN|FR;26.28
16/08/2025 08:45:00 - 16/08/2025 09:00:00;BZN|FR;26.28
16/08/2025 09:00:00 - 16/08/2025 09:15:00;BZN|FR;3.80
16/08/2025 09:15:00 - 16/08/2025 09:30:00;BZN|FR;3.80
16/08/2025 09:30:00 - 16/08/2025 09:45:00;BZN|FR;3.80
16/08/2025 09:45:00 - 16/08/2025 10:00:00;BZN|FR;3.80
16/08/2025 10:00:00 - 16/08/2025 10:15:00;BZN|FR;0.17
16/08/2025 10:15:00 - 16/08/2025 10:30:00;BZN|FR;0.17
16/08/2025 10:30:00 - 16/08/2025 10:45:00;BZN|FR;0.17
16/08/2025 10:45:00 - 16/08/2025 11:00:00;BZN|FR;0.17
16/08/2025 11:00:00 - 16/08/2025 11:15:00;BZN|FR;-0.01
16/08/2025 11:15:00 - 16/08/2025 11:30:00;BZN|FR;-0.01
16/08/2025 11:30:00 - 16/08/2025 11:45:00;BZN|FR;-0.01
16/08/2025 11:45:00 - 16/08/2025 12:00:00;BZN|FR;-0.01
16/08/2025 12:00:00 - 16/08/2025 12:15:00;BZN|FR;-0.01
16/08/2025 12:15:00 - 16/08/2025 12:30:00;BZN|FR;-0.01
